,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
617," Los Gladiolos, Santiago de Surco",430m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,720,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-gladiolos-santiago-de-surco-3-dormitorios-13302458,https://img10.naventcdn.com/avisos/111/00/13/30/24/58/720x532/197392404.jpg
618,"LAS GARDENIAS,  Santa Teresa De Las Gardenias, Santiago de Surco",301m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 2,506,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-teresa-de-las-gardenias-santiago-de-surco-4-dormitorios-13337076,https://img10.naventcdn.com/avisos/111/00/13/33/70/76/720x532/201751477.jpg
619,"LAS GARDENIAS,  Santiago de Surco, Lima",340m²Superficie total,285m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,942,275",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13389112,https://img10.naventcdn.com/avisos/111/00/13/38/91/12/720x532/199089306.jpg
620,"Gozzoli 268,  San Borja, Lima",370m²Superficie total,370m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,30Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,151,360",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13458180,https://img10.naventcdn.com/avisos/111/00/13/45/81/80/720x532/200596722.jpg
621," Asia, Cañete",249m²Superficie total,249m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 913,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-3-dormitorios-13489252,https://img10.naventcdn.com/avisos/111/00/13/48/92/52/720x532/201253780.jpg
622,"Av. Javier Prado Este 7236,  Ate Vitarte, Lima",150m²Superficie total,120m²Superficie techada,No hay informacion,1Medio baño,4Dormitorios,14Antigüedad,Parque Interno ,No hay informacion,"S/ 562,000",100,https://urbania.pe/inmueble/venta-de-casa-en-ate-vitarte-lima-4-dormitorios-58023854,https://img10.naventcdn.com/avisos/111/00/58/02/38/54/720x532/206762655.jpg
623," Parque Del Naranjal, Los Olivos",450m²Superficie total,300m²Superficie techada,No hay informacion,No hay informacion,11Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,100,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-parque-del-naranjal-los-olivos-5-a-mas-dormitorios-58207983,https://img10.naventcdn.com/avisos/111/00/58/20/79/83/720x532/209616905.jpg
624,"CALLE LOS OLMOS CUADRA 1,  El Remanso, La Molina",325m²Superficie total,325m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,22Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,386,100",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-remanso-la-molina-5-a-mas-dormitorios-13225449,https://img10.naventcdn.com/avisos/111/00/13/22/54/49/720x532/201012833.jpg
625," Miraflores, Lima",340m²Superficie total,340m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 2,998,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-58256042,https://img10.naventcdn.com/avisos/111/00/58/25/60/42/720x532/210401206.jpg
626,"Calle El Monte 2XX La Ensenada,  La Molina, Lima",242m²Superficie total,242m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,35Antigüedad,No hay informacion,No hay informacion,"S/ 1,132,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-13508562,https://img10.naventcdn.com/avisos/111/00/13/50/85/62/720x532/201660917.jpg
627,"Urbanización Santa Maria, Mz G4 lotes 12 y 13,  Santa Maria, Carabayllo",528m²Superficie total,187m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 350,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-maria-carabayllo-3-dormitorios-57830274,https://img10.naventcdn.com/avisos/111/00/57/83/02/74/720x532/203526509.jpg
628,"santa patricia,  La Molina, Lima",160m²Superficie total,160m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 996,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-12794776,https://img10.naventcdn.com/avisos/111/00/12/79/47/76/720x532/184973138.jpg
629," San Antonio, Miraflores",180m²Superficie total,180m²Superficie techada,0Estacionamientos,1Medio baño,3Dormitorios,59Antigüedad,Parques Cercanos ,No hay informacion,"S/ 830,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-antonio-miraflores-3-dormitorios-13414445,https://img10.naventcdn.com/avisos/111/00/13/41/44/45/720x532/206413298.jpg
630,"Fortaleza de Paramonga 295,  Portada Del Sol, La Molina",353m²Superficie total,353m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,17Antigüedad,Parques Cercanos ,No hay informacion,"S/ 996,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-portada-del-sol-la-molina-5-a-mas-dormitorios-13184827,https://img10.naventcdn.com/avisos/111/00/13/18/48/27/720x532/194685589.jpg
631,"Tres Marias,  Santiago de Surco, Lima",5800m²Superficie total,800m²Superficie techada,6Estacionamientos,1Medio baño,4Dormitorios,42Antigüedad,Parques Cercanos ,No hay informacion,"S/ 23,800,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57849392,https://img10.naventcdn.com/avisos/111/00/57/84/93/92/720x532/203792197.jpg
632,"Corpac,  Zona Tranquila, en Buen Estado,  Corpac, San Isidro",400m²Superficie total,260m²Superficie techada,2Estacionamientos,1Medio baño,3Dormitorios,42Antigüedad,No hay informacion,No hay informacion,"S/ 2,324,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-3-dormitorios-13510992,https://img10.naventcdn.com/avisos/111/00/13/51/09/92/720x532/207163770.jpg
633," Miraflores, Lima",367m²Superficie total,367m²Superficie techada,2Estacionamientos,1Medio baño,3Dormitorios,66Antigüedad,No hay informacion,No hay informacion,"S/ 3,163,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-3-dormitorios-57812805,https://img10.naventcdn.com/avisos/111/00/57/81/28/05/720x532/203252822.jpg
634,"Parroquia San Francisco de Borja,  San Borja, San Borja",300m²Superficie total,320m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,48Antigüedad,No hay informacion,No hay informacion,"S/ 2,151,360",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-san-borja-4-dormitorios-13430668,https://img10.naventcdn.com/avisos/111/00/13/43/06/68/720x532/200914282.jpg
635,"HERMOSA CASA EN CAMACHO,  Camacho, La Molina",1016m²Superficie total,487m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 4,648,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-camacho-la-molina-4-dormitorios-13387741,https://img10.naventcdn.com/avisos/111/00/13/38/77/41/720x532/199063348.jpg
636," San Isidro, Lima",367m²Superficie total,367m²Superficie techada,2Estacionamientos,1Medio baño,12Dormitorios,48Antigüedad,No hay informacion,No hay informacion,"S/ 2,328,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-5-a-mas-dormitorios-58038516,https://img10.naventcdn.com/avisos/111/00/58/03/85/16/720x532/206992508.jpg
637,"PLAYA PUNTA NEGRA,  Punta Negra, Punta Negra",464m²Superficie total,557m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,23Antigüedad,No hay informacion,No hay informacion,"S/ 2,091,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-punta-negra-5-a-mas-dormitorios-13502661,https://img10.naventcdn.com/avisos/111/00/13/50/26/61/720x532/201543411.jpg
638," La Capilla, La Molina",239m²Superficie total,239m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,17Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,095,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-capilla-la-molina-4-dormitorios-13403863,https://img10.naventcdn.com/avisos/111/00/13/40/38/63/720x532/199398706.jpg
639,"HERMOSA CASA,  La Molina Vieja, La Molina",250m²Superficie total,280m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,792,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-3-dormitorios-13351907,https://img10.naventcdn.com/avisos/111/00/13/35/19/07/720x532/198444707.jpg
640,"CALLE CARACAS 100,  Santa Patricia, La Molina",317m²Superficie total,251m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,31Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,085,700",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-patricia-la-molina-3-dormitorios-13111469,https://img10.naventcdn.com/avisos/111/00/13/11/14/69/720x532/193104395.jpg
641,"Julian Arce 251 Urbanizacion Santa Catalina,  La Victoria, Lima",No hay informacion,233m²Superficie techada,0Estacionamientos,No hay informacion,6Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 714,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-58051259,https://img10.naventcdn.com/avisos/111/00/58/05/12/59/720x532/207196335.jpg
642,"Ricardo Elias Aparicio,  La Planicie, La Molina",604m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parque Interno ,No hay informacion,"S/ 2,350,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-4-dormitorios-58392684,https://img10.naventcdn.com/avisos/111/00/58/39/26/84/720x532/212719294.jpg
643,"DE ESTRENO,  La Molina, Lima",340m²Superficie total,338m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13315136,https://img10.naventcdn.com/avisos/111/00/13/31/51/36/720x532/197702109.jpg
644," El Haras, La Molina",675m²Superficie total,630m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"USD 850,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-haras-la-molina-3-dormitorios-58312242,https://img10.naventcdn.com/avisos/111/00/58/31/22/42/720x532/211234805.jpg
645," Monterrico, Santiago de Surco",570m²Superficie total,550m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 4,316,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-monterrico-santiago-de-surco-4-dormitorios-13356276,https://img10.naventcdn.com/avisos/111/00/13/35/62/76/720x532/198511784.jpg
646,"AA.HH 27 DE MARZO MZ.H LT. 11 URB SANTA MARIA SJL,  San Juan de Lurigancho, Lima",360m²Superficie total,120m²Superficie techada,0Estacionamientos,No hay informacion,14Dormitorios,21Antigüedad,No hay informacion,No hay informacion,"S/ 374,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-58304598,https://img10.naventcdn.com/avisos/111/00/58/30/45/98/720x532/211114949.jpg
647,"Condominio Lomas de Toyo Seco - Manzana J Lote 6,  Toyo Seco, Cerro Azul",120m²Superficie total,85m²Superficie techada,2Estacionamientos,No hay informacion,2Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 484,720",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-toyo-seco-cerro-azul-2-dormitorios-13496586,https://img10.naventcdn.com/avisos/111/00/13/49/65/86/720x532/201384386.jpg
648," Jesús María, Lima",335m²Superficie total,220m²Superficie techada,0Estacionamientos,1Medio baño,5Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 945,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-jesus-maria-lima-5-a-mas-dormitorios-10713195,https://img10.naventcdn.com/avisos/111/00/10/71/31/95/720x532/167326505.jpg
649,"Condominio el golf de huampani,  Huampani Golf, San Juan de Lurigancho",320m²Superficie total,200m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 992,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-huampani-golf-san-juan-de-lurigancho-4-dormitorios-13043245,https://img10.naventcdn.com/avisos/111/00/13/04/32/45/720x532/191774832.jpg
650,"Calle Eduardo Bello - Leo B. / IC - 16,  Santa Catalina, La Victoria",250m²Superficie total,220m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 697,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-catalina-la-victoria-3-dormitorios-13448269,https://img10.naventcdn.com/avisos/111/00/13/44/82/69/720x532/200421785.jpg
651,"Jr. Paracas,  Pueblo Libre, Lima",120m²Superficie total,100m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 962,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-4-dormitorios-13353522,https://img10.naventcdn.com/avisos/111/00/13/35/35/22/720x532/208171816.jpg
652,"Calle Tomasal 487,  San Jorge, Santiago de Surco",475m²Superficie total,408m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,33Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,800,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-jorge-santiago-de-surco-3-dormitorios-13470554,https://img10.naventcdn.com/avisos/111/00/13/47/05/54/720x532/200806520.jpg
653," Mayorazgo Etapa I, Ate Vitarte",390m²Superficie total,174m²Superficie techada,3Estacionamientos,1Medio baño,7Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 1,085,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-mayorazgo-etapa-i-ate-vitarte-5-a-mas-dormitorios-58244389,https://img10.naventcdn.com/avisos/111/00/58/24/43/89/720x532/210212689.jpg
654,"Jiron los eleboros urb san silvestre,  San Juan de Lurigancho, Lima",324m²Superficie total,121m²Superficie techada,No hay informacion,No hay informacion,9Dormitorios,33Antigüedad,No hay informacion,No hay informacion,"S/ 1,122,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-lurigancho-lima-5-a-mas-dormitorios-58304340,https://img10.naventcdn.com/avisos/111/00/58/30/43/40/720x532/211110407.jpg
655,"LA PLANICIE-CV.300119,  La Planicie, La Molina",3694m²Superficie total,500m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 12,084,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-13263369,https://img10.naventcdn.com/avisos/111/00/13/26/33/69/720x532/196485144.jpg
656,"Av. Inca Molla Lote 4,  Cieneguilla, Cieneguilla",2500m²Superficie total,250m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-cieneguilla-5-a-mas-dormitorios-13347790,https://img10.naventcdn.com/avisos/111/00/13/34/77/90/720x532/198453643.jpg
657,"Jr. Felipe Arancibia 942 - ZONA D,  San Juan de Miraflores, Lima",160m²Superficie total,150m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,43Antigüedad,Parque Interno ,No hay informacion,"S/ 574,360",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-4-dormitorios-57822897,https://img10.naventcdn.com/avisos/111/00/57/82/28/97/720x532/203409035.jpg
658,"Tres Marias,  Santiago de Surco, Lima",5800m²Superficie total,800m²Superficie techada,6Estacionamientos,1Medio baño,4Dormitorios,42Antigüedad,Parques Cercanos ,No hay informacion,"S/ 23,800,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57849392,https://img10.naventcdn.com/avisos/111/00/57/84/93/92/720x532/203792197.jpg
659,"Jr. Bolivar 436,  San Miguel, Lima",255m²Superficie total,255m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,54Antigüedad,No hay informacion,No hay informacion,"S/ 1,390,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-4-dormitorios-57798642,https://img10.naventcdn.com/avisos/111/00/57/79/86/42/720x532/203036650.jpg
660,"Cerca a la universidad San Martin,  Santa Anita, Santa Anita",160m²Superficie total,250m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 929,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-anita-santa-anita-5-a-mas-dormitorios-13490794,https://img10.naventcdn.com/avisos/111/00/13/49/07/94/720x532/201289988.jpg
661,"SOL DE LA MOLINA,  La Molina, Lima",350m²Superficie total,350m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13387792,https://img10.naventcdn.com/avisos/111/00/13/38/77/92/720x532/199064246.jpg
